title,genre,director,actor,score,year
tm176900,"['comedy', 'drama', 'romance']",['Sundar C'],"['Siddharth', 'Hansika Motwani', 'Santhanam', 'Ganesh Venkatraman', 'Vidyullekha Raman', 'Balaji Patturaj', 'Manobala', 'Chitra Lakshmanan', 'Devadarshini', 'Nalini', 'Rethika Srinivas', 'Iswarya Menon', 'Bosskey', 'Thalapathi Dinesh', 'John Vijay', 'Delhi Ganesh', 'Vishal Krishna', 'Samantha Ruth Prabhu', 'Khushboo', 'Karunakaran', 'George Vishnu', 'Meena Vasu']",5.449999999999999,2013
tm158671,"['fantasy', 'comedy', 'family', 'animation']",['Savage Steve Holland'],"['Drake Bell', 'Tara Strong', 'Daniella Monet', 'Scott Baio', 'Daran Norris', 'Ali Liebert', 'Teryl Rothery', 'Ella Anderson', 'Susanne Blakeslee', 'David Lewis', 'Mark Gibbon', 'Karyn Halpin', 'Vincent Tong', 'Devon Weigel', ""Pomaika'i Brown""]",4.85,2014
tm144557,"['family', 'comedy', 'romance']",['Hakan Algul'],"['Gupse Özay', 'Derya Alabora', 'Gülsüm Alkan', 'Caner Alkaya', 'Barış Arduç', 'Cenk Durmazel', 'Hülya Duyar', 'Esin Eden', 'Cihan Ercan', 'Korhan Herduran', 'Nezih Tuncay', 'Jeyan Mahfi Tözüm', 'Zeynep Çamci', 'Ali Çelik', 'Feriha Eyüboğlu', 'Benian Dönmez', 'Murat Karasu', 'Kenan Demirok', 'Serap Durmaz', 'Mehmet Abanoz', 'Alican Akdogan', 'Zübeyir Kamil Akkaya', 'Furkan Altinyayla', 'Yusuf Bedirhan Arslan', 'Serkan Atasoy', 'Ali Atlan', 'Salih Avcioglu', 'Umut Açabuğa', 'Baybars Bilim', 'Mesut Civakli', 'Tolga Coşkun', 'Gulnihal Demir', 'Hüseyin Elçin', 'Yasemin Erten', 'Yurtsen Fidan', 'Findike', 'Cumhur Frankurt', 'Husnu Mert Hayal', 'Ilker Ilhan', 'Ismail Islamoglu', 'Sefa Koca', 'Emre Korkmaz', 'Suna Sancaktar', 'Numan Enes Sariarslan', 'Ahmet Berat Sönmezler', 'Aytekin Tasöz', 'Tevfik Fikret Tufan', 'Aysegül Yilmaz', 'Emin Oguz Çelebi', 'Kadriye Çetinkaya', 'Mehmet Emrah Özcan', 'Fatih Özkan', 'Sadettin Kanpalta']",5.1,2014
tm169669,"['drama', 'comedy']",['Cathy Garcia-Molina'],"['Bea Alonzo', 'Toni Gonzaga', 'Angel Locsin', 'Shaina Magdayao', 'Enchong Dee', 'Sam Milby', 'Janus Del Prado', 'Joy Viado', 'Carmi Martin', 'Boboy Garovillo', 'Angeline Quinto', 'Bernard Palanca', 'Vangie Labalan', 'Brenna Garcia', 'Bea Basa', 'Veyda Inoval', 'Arbey Alegado', 'Coney Reyes', 'Samantha Faytaren', 'Cecil Paz', 'Johnny Barnes', 'Mocha Uson', 'Richard Arellano', 'Alexis Nacion']",7.15,2013
tm149541,['comedy'],['Jay Chapman'],['D.L. Hughley'],6.699999999999999,2014
tm144451,"['thriller', 'crime', 'action']",['Carey McKenzie'],"['Tony Kgoroge', 'Fana Mokoena', 'Nan Yu', 'Deon Lotz', 'Thomas Gumede']",4.7,2014
tm205684,"['crime', 'drama', 'comedy']",['Kenneth Gyang'],"['Ramsey Nouah', 'Ali Nuhu', 'OC Ukeje', 'Yachat Sankey', 'Lisa Pam-Tok', 'Yewanda Iruemiobe', 'Tina David', 'Toyin Oshinaike']",7.0,2013
tm175577,"['comedy', 'romance']",['Michelle Bello'],"['Damilola Adegbite', 'Chris Attoh', 'Chuks Chukwujekwu', 'Eku Edewor', 'Bikiya Graham Douglas']",6.0,2013
tm178234,['drama'],['Lara Saba'],"['Alaa Hammoud', 'Ghida Nouri', 'Carole Hajj', 'Chadi Haddad', 'Leila Hakim', 'Charbel Ziadeh', 'Nibal Arakji', 'Caroline Hatem', 'Josyane Boulos', 'Mario Naim Bassil']",5.55,2013
tm176553,"['drama', 'action']",['Tony Abulu'],"['Isaiah Washington', 'Vivica A. Fox', 'Jimmy Jean-Louis', 'Bern Cohen', 'Genevieve Nnaji']",5.4,2013
tm138280,"['action', 'thriller']",['Gaurav Narayanan'],"['Vikram Prabhu', 'Sathyaraj', 'Monal Gajjar', 'K. S. Ravikumar', 'Sathish', 'Kovai Sarala', 'Swaminathan', 'Krishnamoorthy', 'Gaurav Narayanan', 'Erode Mahesh', 'Charandeep', 'Mona Kakade', 'Raveena Ravi', 'Saran Shakthi']",5.75,2014
tm156397,"['comedy', 'drama', 'documentation', 'european']",['Olivia M. Lamasan'],"['Toni Gonzaga', 'Piolo Pascual', 'Iza Calzado', 'Lito Pimentel', 'Joross Gamboa', 'Edgar Allan Guzman', 'Cai Cortez', 'Beauty Gonzalez', 'Bryan Santos', 'Ryan Yllana', 'Niña Dolino', 'Cecil Paz', 'Liza Lorena', 'Yayo Aguila', 'Rolando Inocencio', 'Winnie Mate', 'Gonzalo Gonzales', 'Bella Mercado', 'Me-Anne Flores']",7.75,2014
tm159094,"['drama', 'action', 'thriller']",['Thiru'],"['Vishal Krishna', 'Lakshmi Menon', 'Iniya', 'Saranya Ponvannan', 'Jayaprakash', 'Sunder Ramu', 'Jagan', 'Pyramid Natarajan', 'Rishi', 'Seenu', 'V. I. S. Jayapalan']",6.45,2014
tm1194608,"['comedy', 'animation']",['Suhas Kadav'],[],6.35518921436196,2014
tm460055,"['documentation', 'war']",['Hernán Zin'],[],6.8,2013
tm157286,['thriller'],['Rajesh Ganguly'],"['Shraddha Das', 'Jeet', 'Priyanka Sarkar', 'Abir Chatterjee', 'Shantilal Mukherjee', 'Kharaj Mukherjee', 'Debranjan Nag']",6.75,2014
tm179248,"['comedy', 'crime', 'action']",['R Kannan'],"['Arya', 'Anjali', 'Hansika Motwani', 'Santhanam', 'Premji Amaran', 'Nassar', 'Manobala', 'Subbu Panchu', 'Chitra Lakshmanan', 'Balaji Venugopal', 'Suja Varunee', 'Nakshathra Nagesh', 'Ali Basha', 'Sayaji Shinde', 'Ashwin Mushran', 'Rajiv Choudhry', 'Neetu Chandra']",4.8,2013
tm1036195,['drama'],"['Arab Nasser', 'Tarzan Nasser']","['Rashid Abdelhamid', 'Maria Mohammedi', 'Eloise van van Vollenstein']",6.35518921436196,2013
tm242276,"['thriller', 'crime', 'drama', 'family']",['Rajesh Touchriver'],"['Siddique', 'Anjali Patil', 'Rathna Shekar Reddy', 'Lakshmi Menon']",7.1,2014
tm159701,['comedy'],['Wyatt Cenac'],"['Wyatt Cenac', 'Eugene Mirman', 'Gbenga Akinnagbe']",6.25,2014
tm177376,['comedy'],['Jay Chapman'],['Todd Glass'],6.35518921436196,2013
tm150962,"['comedy', 'romance']",['Satish Rajwade'],"['Shiv Panditt', 'Pia Bajpiee']",6.0,2014
tm232579,"['drama', 'comedy']",['Taika Waititi'],"['Sam Neill', 'Julian Dennison', 'Rima Te Wiata', 'Rachel House', 'Rhys Darby', 'Oscar Kightley', 'Tioreore Ngatai-Melbourne', 'Troy Kingi', 'Cohen Holloway', 'Stan Walker', 'Mike Minogue', 'Hamish Parkinson', 'Taika Waititi', 'Lloyd Scott', 'Selena Wolfe', 'Mabelle Dennison', 'Sonia Spyve', 'Timothy Herbert', 'Stu Giles', 'Selina Woulfe', 'Tuss', 'Finn']",7.75,2016
tm243100,"['thriller', 'western', 'action', 'crime', 'drama']",['David Mackenzie'],"['Jeff Bridges', 'Chris Pine', 'Ben Foster', 'Gil Birmingham', 'Marin Ireland', 'Kevin Rankin', 'Dale Dickey', 'William Sterchi', 'Kristen Berg', 'Katy Mixon', 'Buck Taylor', 'Keith Meriweather', 'Amber Midthunder', 'Jackamoe Buzzell', 'Joe Berryman', 'Taylor Sheridan', 'Howard Ferguson Jr.', 'Debrianna Mansini', 'Paul Howard Smith', 'Nathaniel Augustson', 'Ariel Holmes', 'Marie A. Kohl', 'Jim Burleson', 'Gregory Cruz', 'Melanie Papalia', 'Kim Gleason', 'Alma Sisneros', 'Margaret Bowman', 'Ivan Brutsche', 'John-Paul Howard', 'Kevin Wiggins', 'Dylan Kenin', 'Nicole Brady', 'Dick Christie', 'Heidi Sulzman', 'Christopher W. Garcia', 'Richard Beal', 'Crystal Gonzales', 'Ricky Lee', 'Lora Martinez-Cunningham', 'Martin Palmer', 'Terry Dale Parks', 'J. Nathan Simmons', 'Danny Winn']",7.451499999999999,2016
tm195209,"['thriller', 'crime', 'drama', 'european']",['Brian Helgeland'],"['Tom Hardy', 'Emily Browning', 'Christopher Eccleston', 'David Thewlis', 'Taron Egerton', 'Chazz Palminteri', 'Colin Morgan', 'Paul Bettany', 'Tara Fitzgerald', 'Aneurin Barnard', 'Paul Anderson', 'Nicholas Farrell', 'Duffy', 'Kevin McNally', 'John Sessions', 'Sam Spruell', 'Millie Brady', 'Charley Palmer Rothwell', 'Bob Cryer', 'Samantha Pearl', 'Martin McCreadie', 'Jane Wood', 'Mel Raido', 'Adam Fogerty', 'Lorraine Stanley', 'Shane Attwooll', 'Stephen Lord', 'Tim Woodward', 'Chris Mason', 'Frankie Fitzgerald', 'Sam Hoare', 'Joshua Hill', 'MAJOR.', 'Christopher Adamson', 'Lara Cazalet', 'Nick Hendrix', 'Ashley Byam', 'John Sears', 'Robin Hooper', 'John Carr', 'Julia Papp', 'Daniel Westwood', 'Jefferson King', 'Tim Faraday']",6.942500000000001,2015
tm239760,"['thriller', 'horror']",['Adam Wingard'],"['James Allen McCune', 'Callie Hernandez', 'Brandon Scott', 'Corbin Reid', 'Valorie Curry', 'Wes Robinson', 'Rei Hance']",5.1,2016
tm204163,"['crime', 'war', 'comedy', 'drama']",['Todd Phillips'],"['Miles Teller', 'Jonah Hill', 'Ana de Armas', 'Bradley Cooper', 'Kevin Pollak', 'Patrick St. Esprit', 'Shaun Toub', 'JB Blanc', 'Gabriel Spahiu', 'Julian Sergi', 'Andrei Finti', 'Jeremy Tardy', 'Barry Livingston', 'Jeff Pierre', 'Said Faraj', 'Ashley Spillers', 'Mehdi Merali', 'Aaron Lustig', 'Ashli Haynes', 'Max Daniels', 'Daniel Berson', 'Steve Lantz', 'Gregg Weiner', 'Eddie Jemison', 'Edson Jean', 'Daimion Johnson', 'Bethuel Fletcher', 'Gabriela Alvarez', 'Dan Bilzerian', 'Ali Chen', 'Alisa Allapach', 'Tucker Merrick', 'Mosa Omari', 'Mansour Badri', 'Mohammed Omari', 'Bahram Khosraviani', 'Randy Jay Burrell', 'Stoney Westmoreland', 'Wallace Langham', 'Roy Jenkins', 'Richard Coley', 'Ira Kay', 'Ben Wise', 'Benny Figgins', 'Alin Georgiou Popa', 'Petre Marin', 'Bogdan Albulescu', 'Liliana Cristina Circei', 'Caroline Lowe', 'Lita Lopez', 'Vincent Teixeira', 'Jimmy Badstibner', 'Maria F. Blanco', 'Brian Blu', 'Santos Caraballo', 'Gina Beatriz Castro', 'Nicole Chauvet', 'Bryan Chesters', 'Xavier Cortes', 'Tom Crisp', 'Ellen Marguerite Cullivan', 'Christopher De Stefano', 'Lucas Di Medio', 'Maxwell Acee Donovan', 'Marquest Douglass', 'Ely Feldman', 'Robert J. Fox', 'Adam E. Ginsberg', 'Jasmine Golden', 'Nicole Ilene Greensher', 'Phillip Allen Hall III', 'Sidmar Holloman', 'Avo Jabourian', 'Michaelanthony Jeffers', 'Gregory Kasyan', 'Frederick Keeve', 'Trevor Keveloh', 'Brenda Koo', 'Steven Krasner', 'David W. LeBlanc', 'Tracy Lee', 'Rob Marchitti', 'Andrei Mateiu', 'Chiko Mendez', 'Roman Mitichyan', 'Ryan Morgan', 'Lisa Nygard-Pugh', 'Brittney Rae', 'Daniel E. Rodriguez', 'Mark Roman', 'Efren John Rowan', 'Hassan Said', 'Eric Shackelford', 'Leland Smith', 'Jeffry Tamara', 'Rene Toledo', 'Holly Traister', 'Alan Trujillo', 'Courtney Hope Turner', 'Zachary Vazquez', 'Maegan Vogel', 'André B. Walker', 'Jonathan Yaskoff', 'Christopher Cho']",7.0,2016
tm135307,"['action', 'crime', 'thriller']",['Michael Mann'],"['Chris Hemsworth', 'Leehom Wang', 'Tang Wei', 'Viola Davis', 'Holt McCallany', 'Andy On', 'Ritchie Coster', 'Christian Borle', 'John Ortiz', 'Yorick van Wageningen', 'Tyson Chak', 'Brandon Molale', 'Danny Burstein', 'Archie Kao', 'Abhi Sinha', 'Jason Butler Harner', 'Manny Montana', 'Spencer Garrett', 'Shi Liang', 'Kan Mok', 'David Lee McKinney', 'Sophia Santi', 'José Luis Márquez', 'Victor Chi', 'Peter Jae', 'Eddie Cheung', 'Tommy Wong', 'Ivan Ngan', 'Courtney Wu', 'Adrian Pang', 'Kirt Kishita', 'Marcus Mok', 'Timothy Nga', 'William Mapother', 'Kamal', 'Anyu U. Rosli', 'Frank Cutler', 'Jeff Roncone', 'Michael Flores', 'Berg Lee', 'Anom Perkasa', 'Jonathan Ozoh', 'Eric Berindei', 'Jeremy Tatar', 'Gerald Petrow', 'Brian Labahn', 'Daniel Cahill', 'Todd Emert', 'Peter Rowley', 'Razaq Sahibjahn', 'Mohd Gaizudeen Sahibjahn', 'Yonkky Daniel Parengkoan', 'Musim Surbakti', 'Fadillah Ramadhan Rachmat', 'Qurais Mohammed', 'Acil Azis Amirullah', 'Seth Adams', 'Michael Bentt', 'Vicki Damante', 'Cheryl Dent', 'Sara Finley', 'Beth Fryman', 'Joe Rudy Guerrero Jr.', 'Tania Gunadi', 'Kaidy Kuna', 'Seth Leslie', 'Thomas Longo', 'Wilfred Lopez', 'Silvia McClure', 'Dina Morrone', 'Harry Oram', 'Lyn Quinn', 'Neil Sandilands', 'Alexander von Roon']",5.45,2015
tm205890,"['action', 'drama', 'crime', 'thriller']",['James Watkins'],"['Idris Elba', 'Richard Madden', 'Charlotte Le Bon', 'Kelly Reilly', 'José Garcia', 'Anatol Yusef', 'Ériq Ebouaney', 'Alex Fondja', 'Arieh Worthalter', 'Thierry Godard', 'Vincent Londez', 'Stéphane Caillard', 'Mohamed Makhtoumi', 'Théo Costa-Marini', 'Jérôme Gaspard', 'Ines Boughanmi', 'Jorge Leon Martinez', 'Valeria Ragonese', 'Tugba Tirpan', 'Daniel Westwood']",6.3,2016
tm239727,"['thriller', 'drama']",['Tom Ford'],"['Amy Adams', 'Jake Gyllenhaal', 'Michael Shannon', 'Aaron Taylor-Johnson', 'Isla Fisher', 'Ellie Bamber', 'Armie Hammer', 'Karl Glusman', 'Robert Aramayo', 'Laura Linney', 'Andrea Riseborough', 'Michael Sheen', 'Bobbi Salvör Menuez', 'Imogen Waterhouse', 'Franco Vega', 'Zawe Ashton', 'Evie Pree', 'Beth Ditto', 'Graham Beckel', 'Neil Jackson', 'Jena Malone', 'Lee Benton', 'Kristin Bauer van Straten', 'Sydney Schafer', 'Evan Bittencourt', 'Janet Song', 'Michele Dunn', 'Lori Jean Wilson', 'Peggy Fields Richardson', 'Piper Major', 'Moose Ali Khan', 'Brianna Barnes', 'Amanda Fields', 'Joshua D. Eads', 'Jonathan Fredrick', 'Alizee Gaillard', 'Nick Hounslow', 'Kerstin Lechner', 'Carson Nicely', 'Christopher Pinkalla', 'Tonia Marie Rosée', 'Errol Sack', 'Brian Stivale', 'Chelsea Taylor', 'Jack Wallace', 'Jackie Zane', 'Maria Zyrianova']",7.5,2016
tm242705,"['horror', 'drama', 'fantasy', 'european']",['Julia Ducournau'],"['Garance Marillier', 'Ella Rumpf', 'Rabah Nait Oufella', 'Laurent Lucas', 'Joana Preiss', 'Bouli Lanners', 'Marion Vernoux', 'Thomas Mustin', 'Marouan Iddoub', 'Jean-Louis Sbille', 'Benjamin Boutboul', 'Virgil Leclaire', 'Anna Solomin', 'Sophie Breyer', 'Daniel Utegenova', 'Bérangère Mc Neese', 'Morgan Politi', ""Alice D'Hauwe"", 'Pierre Nisse', 'Maïté Katinka Lonne', 'Amandine Hinnekens', 'Sibylle du Plessy', 'Denis Mpunga', 'Alexis Julemont', 'Lich Jass', 'Helena Coppejans', 'Charlotte Sandersen', 'Christophe Menier', 'Julianne Binard']",7.04,2016
tm138905,"['thriller', 'western', 'drama', 'crime']",['Quentin Tarantino'],"['Samuel L. Jackson', 'Kurt Russell', 'Jennifer Jason Leigh', 'Walton Goggins', 'Demián Bichir', 'Tim Roth', 'Michael Madsen', 'Bruce Dern', 'James Parks', 'Dana Gourrier', 'Zoë Bell', 'Lee Horsley', 'Gene Jones', 'Keith Jefferson', 'Craig Stark', 'Belinda Owino', 'Channing Tatum', 'Quentin Tarantino']",7.7684999999999995,2015
tm140391,"['action', 'fantasy', 'family', 'comedy']",['Joe Wright'],"['Levi Miller', 'Garrett Hedlund', 'Hugh Jackman', 'Amanda Seyfried', 'Rooney Mara', 'Nonso Anozie', 'Kathy Burke', 'Adeel Akhtar', 'Cara Delevingne', 'Paul Kaye', 'Emerald Fennell', 'Lewis MacDougall', 'Na Tae-joo', 'Jack Charles', 'Bronson Webb', 'Kurt Egyiawan', 'Jack Lowden', 'Jimmy Vee', 'Aaron Monaghan', 'Ami Metcalf', 'Spencer Wilding', 'Samuel Brown', 'Jacob Greener-Tofts', 'Wilson Radjou-Pujalte', 'Aaran Mitra', 'Louis Partridge', 'Zakk Pierce', 'Oliver Payne', 'William Wright-Neblett']",5.85,2015
tm199607,"['drama', 'thriller', 'documentation']",['Joel Edgerton'],"['Jason Bateman', 'Rebecca Hall', 'Joel Edgerton', 'Allison Tolman', 'Tim Griffin', 'Busy Philipps', 'Adam Lazarre-White', 'Beau Knapp', 'Wendell Pierce', 'Mirrah Foulkes', 'Nash Edgerton', 'David Denman', 'Katie Aselton', 'David Joseph Craig', 'Susan May Pratt', 'P.J. Byrne', 'Felicity Price', 'Melinda Allen', 'Beth Crudele', 'Jyothi Venkatesh', 'Laura Drake Mancini', 'Darren P. Leis', 'Stacey Bender']",6.85,2015
tm137869,"['action', 'thriller', 'crime', 'drama']",['Simon West'],"['Jason Statham', 'Michael Angarano', 'Dominik Garcia', 'Milo Ventimiglia', 'Hope Davis', 'Max Casella', 'Stanley Tucci', 'Sofía Vergara', 'Jason Alexander', 'Anne Heche', 'Chris Browning', 'Matthew Willig', 'François Vincentelli', 'Davenia McFadden', 'Michael Papajohn', 'Jean Claude Leuyer', 'Greice Santo', 'Freddie Poole', 'Nick Epper', 'Lara Grice', ""D'Arcy Allen"", 'Shanna Forrestall', 'Lee Perkins', 'Angela Kerecz', 'Kyle Clements', 'Allison Wirges', 'Billy Tilk', 'Pete Antico', 'J. Travis Merendino', 'Clayton J. Barber', 'Diana Durango']",5.6,2015
tm120609,"['comedy', 'drama', 'music']","['Joel Coen', 'Ethan Coen']","['Josh Brolin', 'George Clooney', 'Alden Ehrenreich', 'Ralph Fiennes', 'Scarlett Johansson', 'Tilda Swinton', 'Channing Tatum', 'Frances McDormand', 'Jonah Hill', 'Veronica Osorio', 'Heather Goldenhersh', 'Alison Pill', 'Max Baker', 'Fisher Stevens', 'Patrick Fischler', 'Tom Musgrave', 'David Krumholtz', 'Greg Baldwin', 'Patrick Carroll', 'Fred Melamed', 'John Bluthal', 'Alex Karpovsky', 'Armazd Stepanian', 'Allan Havey', 'Robert Pike Daniel', 'Robert Picardo', 'Ian Blackman', 'Geoffrey Cantor', 'Christopher Lambert', 'Robert Trebor', 'Michael Yama', 'Ming Zhao', 'Helen Siff', 'Basil Hoffman', 'Luke Spencer Roberts', 'Ralph P. Martin', 'James Austin Johnson', 'Noah Baron', 'Timm Perry', 'Noel Conlon', 'Natasha Bassett', 'Richard Abraham', 'Jon Daly', 'Dennis Cockrum', 'Clancy Brown', 'Mather Zickel', 'Tiffany Lonsdale', 'Clement von Franckenstein', 'Wayne Knight', 'Jeff Lewis', 'Kyle Bornheimer', 'Josh Cooke', 'Peter Jason', 'Stephen Ellis', 'Jillian Armenante', 'Jacob Witkin', 'Jack Huston', 'Agyness Deyn', 'Emily Beecham', 'Benjamin Beatty', 'J.R. Horne', 'Caitlin Muelder', 'E.E. Bell', 'Kate Morgan Chadwick', 'Brian Michael Jones', 'Peter Banifaz', 'Clifton Samuels', 'K.C. Reischerl', 'Jeremy Davis', 'Marcos Ochoa', 'Colin Bradbury', 'Ryan Breslin', 'Tyler Hanes', 'Casey Garvin', 'Luke Hawkins', 'Evan Kasprzak', 'Patrick Lavallee', 'Adam Perry', 'Ryan VanDenBoom', 'Alex Demkin', 'Dax Hock', 'Shesha Marvin', 'Mark Stuart', 'Forrest Walsh', 'Michael Gambon', 'Tomoko Karina', 'Dolph Lundgren', 'Dean England', 'Sandy Mansson', 'Jessee Foudray', 'Ryan Izay', 'Johnny Otto', 'John Lobato', 'Sergio Kato']",6.1,2016
tm137693,"['horror', 'thriller', 'romance', 'fantasy', 'drama']",['Guillermo del Toro'],"['Mia Wasikowska', 'Jessica Chastain', 'Tom Hiddleston', 'Charlie Hunnam', 'Jim Beaver', 'Burn Gorman', 'Leslie Hope', 'Jonathan Hyde', 'Doug Jones', 'Bruce Gray', 'Emily Coutts', 'Alec Stockwell', 'Brigitte Robinson', 'Gillian Ferrier', 'Tamara Hope', 'Kimberly-Sue Murray', 'Sofia Wells', 'Joanna Douglas', 'Bill Lake', 'Jim Watson', 'Javier Botet', 'Peter Spence', 'Danny Waugh', 'Sean Hewitt', 'William Healy', 'Matia Jackett', 'Karen Glave', 'Khadijah Roberts-Abdullah', 'John Carter Craig', 'Martin Julien', 'Brian Kaulback', 'Richard Kerr', 'Shane McPherson', 'Tim Blake', 'Thomas Dorey', 'Erik Bauersfield', 'Beatrice Basso', 'Mitzi McCall', 'Susanne Blakeslee', 'Drew Davis', 'T.J. McGibbon', 'Anneliese Goldman', 'Jenna Weir', 'Amanda Smith', 'Laura Waddell']",6.57,2015
tm137002,"['action', 'drama', 'fantasy']",['S. S. Rajamouli'],"['Prabhas', 'Rana Daggubati', 'Tamanna Bhatia', 'Anushka Shetty', 'Ramya Krishnan', 'Nassar', 'Sathyaraj', 'Sudeep', 'Adivi Sesh', 'Tanikella Bharani', 'Prabhakar', 'Rohini', 'Rakesh Varre', 'Ramakrishna Meka', 'S. S. Rajamouli', 'Charandeep', 'Scarlett Mellish Wilson', 'Nora Fatehi', 'Gabriela Bertante', 'Bharani Shankar', 'Kalpalatha', 'John Kokken']",7.8,2015
tm206698,"['drama', 'horror', 'thriller']",['Mike Flanagan'],"['Elizabeth Reaser', 'Lulu Wilson', 'Annalise Basso', 'Henry Thomas', 'Parker Mack', 'Doug Jones', 'Sam Anderson', 'Kate Siegel', 'Alexis G. Zall', 'Halle Charlton', 'Ele Keats', 'Nicholas Keenan', 'Lin Shaye', 'Eve Gordon', 'Lincoln Melcher', 'Chelsea Gonzalez', 'John Prosky']",5.699999999999999,2016
tm139841,"['horror', 'thriller']",['Ciarán Foy'],"['James Ransone', 'Shannyn Sossamon', 'Robert Daniel Sloan', 'Dartanian Sloan', 'Lea Coco', 'Tate Ellington', 'John Beasley', 'Lucas Jade Zumann', 'Jaden Klein', 'Laila Haley', 'Caden M. Fritz', 'Olivia Rainey', 'Nicholas King', 'Delphine Pontvieux', 'Michael B. Woods', 'Tory O. Davis', 'Howie Johnson', 'Grace Holuby', 'John Francis Mountain', 'Nicole Santini', 'Stephen Varga', 'Skylar McClure', 'Nico Ford']",5.55,2015
tm233377,"['drama', 'comedy']",['Kelly Fremon Craig'],"['Hailee Steinfeld', 'Haley Lu Richardson', 'Blake Jenner', 'Woody Harrelson', 'Kyra Sedgwick', 'Hayden Szeto', 'Alexander Calvert', 'Eric Keenleyside', 'Nesta Cooper', 'Meredith Monroe', 'Katie Stuart', 'Lina Renna', 'Christian Michael Cooper', 'Ava Grace Cooper', 'Laine MacNeil', 'Jena Skodje', 'Daniel Bacon', 'Kavandeep Hayre', 'Lyle Reginald', 'Chris Shields', 'Christian Lagasse', 'Kirsten Robek', 'Laura Ward']",7.25,2016
tm143984,"['action', 'thriller', 'drama', 'crime']",['Babak Najafi'],"['Gerard Butler', 'Aaron Eckhart', 'Angela Bassett', 'Morgan Freeman', 'Melissa Leo', 'Robert Forster', ""Sean O'Bryan"", 'Radha Mitchell', 'Jackie Earle Haley', 'Charlotte Riley', 'Mehdi Dehbi', 'Colin Salmon', 'Alon Aboutboul', 'Jorge Leon Martinez', 'Waleed Zuaiter', 'Adel Bencherif', 'Shivani Ghai', 'Michael Wildman', 'Bryan Larkin', 'Penny Downie', 'Patrick Kennedy', 'Deborah Grant', 'Andrew Pleavin', 'Nigel Whitmey', 'Julia Montgomery Brown', 'Alex Giannini', 'Elsa Mollien', 'Philip Delancy', 'Nikesh Patel', 'Nancy Baldwin', 'Terence Beesley', 'Kemi-Bo Jacobs', 'Simon Harrison', 'Guy Williams', 'Tsuwayuki Saotome', 'Sadao Ueda']",6.0225,2016
tm233425,"['animation', 'drama', 'romance', 'family']",['Naoko Yamada'],"['Miyu Irino', 'Saori Hayami', 'Aoi Yuki', 'Kensho Ono', 'Yuki Kaneko', 'Yui Ishikawa', 'Megumi Han', 'Toshiyuki Toyonaga', 'Mayu Matsuoka', 'Sachiko Kojima', 'Hana Takeda', 'Fuminori Komatsu', 'Ikuko Tani', 'Erena Kamata', 'Ayano Hamaguchi', 'Ryunosuke Watanuki', 'Ryo Nishitani', 'Takuya Masumoto', 'Satsuki Yukino', 'Akiko Hiramatsu']",8.2545,2016
tm120108,"['action', 'animation', 'family', 'fantasy', 'drama', 'comedy']","['Jennifer Yuh Nelson', 'Alessandro Carloni']","['Jack Black', 'Bryan Cranston', 'Dustin Hoffman', 'Angelina Jolie', 'J.K. Simmons', 'Jackie Chan', 'Seth Rogen', 'Lucy Liu', 'David Cross', 'Kate Hudson', 'James Hong', 'Randall Duk Kim', 'Steele Gagnon', 'Liam Knight', 'Wayne Knight', 'Barbara Dirickson', 'Al Roker', 'Willie Geist', 'Fred Tatasciore', 'Pax Jolie-Pitt', 'Kelly Cooney', 'Stephen Kearin', 'Mick Wingert', 'Ming Tsai', 'April Hong', 'Knox Jolie-Pitt', 'Zahara Jolie-Pitt', 'Shiloh Jolie-Pitt', 'Jean-Claude Van Damme', 'Radzi Chinyanganya', 'Lindsey Russell', 'Joseph Izzo', 'Lena Golia', 'Gus Culligan', 'Mike Mitchell']",6.9755,2016
tm239676,"['horror', 'thriller']",['Mike Flanagan'],"['Kate Siegel', 'John Gallagher Jr.', 'Samantha Sloyan', 'Michael Trucco', 'Emilia Graves']",6.65,2016
tm212927,"['action', 'comedy', 'romance']",['Paco Cabezas'],"['Sam Rockwell', 'Anna Kendrick', 'Tim Roth', 'James Ransone', 'Anson Mount', 'Michael Eklund', 'RZA', 'Douglas M. Griffin', 'Katie Nehra', 'Jaiden Kaine', 'Luis Da Silva Jr.', 'Elena Sanchez', 'Garrett Kruithof', 'Christopher Matthew Cook', 'Wendy McColm', 'Ross Gallo', 'Jimmy Gonzales', 'Kelly Connolly', 'Gigi Johnson', 'Jonathan Billions', 'Cooper Dodson', 'Alec Rayme', 'Sue Rock', 'Marcus M. Mauldin', 'Bradley Gallo', 'Sam Medina']",6.3695,2016
tm194792,"['horror', 'thriller']",['William Brent Bell'],"['Lauren Cohan', 'Rupert Evans', 'James Russell', 'Jim Norton', 'Diana Hardcastle', 'Ben Robson', 'Jett Klyne', 'Lily Pater', 'Stephanie Lemelin', 'Matthew Walker']",5.95,2016
